IDTARIFAV,CODARTICULO,DESCRIPCION,REFPROVEEDOR,PBRUTO,DTO,PNETO,PBRUTO2,DTO2,PNETO2,PRICEDATE,CODALMACEN,STOCK,STOCKDATE
1,48745,TR Deo Spray Armaf Beau Acute M 200m,0487451,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48747,TR Nishane Ani X Extrait de Parfu100,0487471,229500,0,229500,0,0,0,2024-02-24 12:59:26.040,RE,0,2025-09-29 09:21:32.397
1,48748,TR Nishane Fan Your X Extrait de Par,0487481,229500,0,229500,0,0,0,2024-02-24 12:59:26.040,RE,0,2025-09-29 09:21:32.397
1,48749,TR Nishane Hacivat Oud Extrait de Pa,0487491,282000,0,282000,0,0,0,2024-02-24 12:59:26.040,RE,0,2025-09-29 09:21:32.397
1,48750,TR Nishane Hacivat X Extrait de Parf,0487501,245000,0,245000,0,0,0,2024-03-06 15:43:32.477,RE,0,2025-09-29 09:21:32.397
1,48751,TR Nishane Hundred Silent Ways X Ext,0487511,229500,0,229500,0,0,0,2024-02-24 12:59:26.040,RE,0,2025-09-29 09:21:32.397
1,48752,TR Deo Spray Armaf Enchanted Beauty,1240025556,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48753,TR Deo Spray Armaf Enchanted Bloom,1240025557,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48754,TR Deo Spray Armaf Enchanted Foliage,1240025558,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48755,TR Deo Spray Armaf Enchanted Intense,1240025559,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48756,TR Deo Spray Armaf Enchanted Peal,1240025560,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48757,TR Deo Spray Armaf Enchanted Summer,1240025561,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48758,TR Deo Spray Armaf Enchanted Vintage,1240025562,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48759,TR Deo Spray Armaf Enchanted Violet,1240025563,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48760,TR Deo Spray Armaf Flavia Adventure,1240025564,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48761,TR Deo Spray Armaf Magnum Walnut,1240025565,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48762,TR Deo Spray Armaf Magnum A8 Women25,1240025566,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48763,TR Deo Spray Armaf Magnum A9 Women25,1240025567,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48764,TR Deo Spray Armaf Flavia Bloom W,1240025568,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48765,TR Deo Spray Armaf Flavia Diamant W,1240025569,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48766,TR Deo Spray Armaf Flavia Doree W,1240025570,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48767,TR Deo Spray Armaf Flavia Hombre Int,1240025571,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48768,TR Deo Spray Armaf Flavia Memoire Bl,1240025572,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48769,TR Deo Spray Armaf Flavia Pegaso M,1240025573,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48773,D&G Devotion Edp 50ml,8057971183722,121000,0,121000,0,0,0,2024-12-13 12:22:14.687,RE,0,2025-09-29 09:21:32.397
1,48774,D&G Devotion Edp 100ml,8057971183739,160000,0,160000,0,0,0,2024-12-13 12:22:14.687,RE,3,2025-09-29 09:21:32.397
1,48775,Ralph Lauren Polo Oud Edp 125ml,3605972835796,141000,0,141000,0,0,0,2024-02-10 15:30:05.873,RE,0,2025-09-29 09:21:32.397
1,48776,Armani Prive Santal Dan Sha Edt 100ml,3614273753746,251000,0,251000,196470.59,15,167000,2025-08-08 06:34:23.330,RE,0,2025-09-29 09:21:32.397
1,48789,Lancome La Vie Est Belle Extrait 50ml,3614273924375,126000,0,126000,131250,20,105000,2024-02-17 14:41:41.027,RE,1,2025-09-29 09:21:32.397
1,48790,YSL Myslf Edp 60ml,3614273852821,107000,0,107000,0,0,0,2024-02-12 14:23:51.570,RE,0,2025-09-29 09:21:32.397
1,48791,YSL Myslf Edp 100ml,3614273852814,143000,0,143000,0,0,0,2024-02-12 14:23:51.570,RE,12,2025-09-29 09:21:32.397
1,48792,Ralph Lauren Polo Red Parfum 125ml,3605972768919,108000,0,108000,0,0,0,2024-02-10 15:30:05.873,RE,7,2025-09-29 09:21:32.397
1,48840,Afnan Rare Passion Edp 100ml,6290171072614,35000,0,35000,0,0,0,2024-02-20 14:47:28.967,RE,6,2025-09-29 09:21:32.397
1,48841,G Set Afnan 9 Pm Men Edp100ml+Deo+SG,6290171072980,46000,0,46000,0,0,0,2024-03-04 10:03:37.247,RE,0,2025-09-29 09:21:32.397
1,48842,Narciso Rodriguez All Of Me Edp 50ml,3423222080952,94000,0,94000,88000,25,66000,2024-02-13 13:29:02.587,RE,0,2025-09-29 09:21:32.397
1,48843,Narciso Rodriguez All Of Me Edp 90ml,3423222080969,112000,0,112000,106666.67,25,80000,2024-02-13 13:29:02.587,RE,4,2025-09-29 09:21:32.397
1,48851,Creed Wind Flowers Femme Edp 75ml,3508440506856,428571.43,30,300000,0,0,0,2025-03-04 10:40:41.493,RE,0,2025-09-29 09:21:32.397
1,48852,Joop Pour Homme Le Parfum 125ml,3616303040512,67000,0,67000,54666.67,25,41000,2024-02-11 10:37:23.200,RE,1,2025-09-29 09:21:32.397
1,48853,Electimuss Black Cavia Pure Parfum 100ml,5060485381853,278750,20,223000,0,0,0,2024-11-13 15:11:07.140,RE,0,2025-09-29 09:21:32.397
1,48854,Mini Maison Oud Set 6 in1 Extrait 2ml,0488541,0.01,0,0.01,0,0,0,2023-12-11 13:18:59.000,RE,0,2025-09-29 09:21:32.397
1,48855,Mini Armani Acqua Di Gio P/H Parfum15ml ,3614273906296,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,48856,Mini Armani Si Intense Edp15ml New,3614273734844,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,48857,Armani Si Edp Intense 100ml (New),3614273734875,168000,0,168000,180000,20,144000,2024-02-20 12:02:47.053,RE,0,2025-09-29 09:21:32.397
1,48858,TR D&G Devotion Edp 100ml,0488581,120000,0,120000,0,0,0,2024-02-29 16:06:28.330,RE,0,2025-09-29 09:21:32.397
1,48859,TR Armani Prive Santal Dan Sha Edp10,0488591,167000,0,167000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48860,TR Ralph Lauren Polo Oud Edp 125ml,0488601,75000,0,75000,0,0,0,2024-01-16 09:59:15.577,RE,1,2025-09-29 09:21:32.397
1,48861,TR Ysl Myslf Edp 100ml,0488611,107500,0,107500,0,0,0,2024-02-23 12:42:11.583,RE,2,2025-09-29 09:21:32.397
1,48862,TR Lancome La Vie Est Belle L'Extrai,0488621,94500,0,94500,0,0,0,2024-02-23 11:49:45.387,RE,0,2025-09-29 09:21:32.397
1,48863,TR Armani SI Intense Edp 100ml New,3614273734851,134000,0,134000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48864,TR Creed Wind Flowers Femme Edp 75ml,0488641,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48865,TR Afnan Rare Passion Edp 100ml,0488651,28000,0,28000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48866,CD Jadore L'Or Essence Parfum 50ml,3348901664653,257000,0,257000,177777.78,10,160000,2024-02-17 10:41:15.820,RE,0,2025-09-29 09:21:32.397
1,48881,Mini CD Jadore Infinissime Edp 5m,3348901524919,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,48883,Mini CD Jadore L'Or Essence Edp 3.5ml,3348901665759,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,48884,Mini Issey Miyake Pure Nectar Edp10ml,3423478369351,9000,0,9000,0,0,0,2024-12-06 09:51:28.407,RE,0,2025-09-29 09:21:32.397
1,48885,Mini Issey Miyake a'drop Essent Edp10ml,3423222090968,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,48887,Mini Issey Miyake Pivoine Peony Edt10ml,3423222091286,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,48888,TR CD Jadore L'Or Ess Parfum 50ml,0488881,206000,0,206000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48894,TR Narciso Rodriguez All Of Me Edp90,0488941,84000,0,84000,0,0,0,2024-07-01 16:15:30.990,RE,0,2025-09-29 09:21:32.397
1,48903,TR Alexandre J Western Leather L 100,0489031,28000,0,28000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48909,Afnan Mystique Bouquet Edp 80ml,6290171073840,38000,0,38000,0,0,0,2024-02-20 14:47:28.967,RE,40,2025-09-29 09:21:32.397
1,48910,Afnan Oud Rising Edp 100ml,6290171073857,52000,0,52000,0,0,0,2024-11-04 16:00:01.073,RE,5,2025-09-29 09:21:32.397
1,48911,CK Defy Parfum 100ml,3616304183621,92000,0,92000,0,0,0,2024-02-06 21:10:44.610,RE,10,2025-09-29 09:21:32.397
1,48912,Cartier La Panthere Parfum 75ml,3432240504319,138000,0,138000,197333.33,25,148000,2024-12-05 14:45:25.237,RE,0,2025-09-29 09:21:32.397
1,48913,Cartier Pasha De Cartier Parfum100ml,3432240506283,135000,0,135000,180000,25,135000,2024-12-05 14:45:25.237,RE,0,2025-09-29 09:21:32.397
1,48914,Guerlain Aqua Allegoria Oud Yuz Edp125ml,3346470147430,126000,0,126000,0,0,0,2024-02-10 15:27:10.593,RE,0,2025-09-29 09:21:32.397
1,48915,Guerlain Aqua Allegoria Rose Pa Edp125ml,3346470147423,126000,0,126000,0,0,0,2024-02-10 15:27:10.593,RE,0,2025-09-29 09:21:32.397
1,48916,G Set Ck Eternity Men Edp 100ml+30ml,3616304104732,78000,0,78000,0,0,0,2024-03-04 10:03:37.247,RE,0,2025-09-29 09:21:32.397
1,48917,Guerlain Aqua Allegoria Bosca V Edp125ml,3346470147416,126000,0,126000,0,0,0,2024-02-10 15:27:10.593,RE,0,2025-09-29 09:21:32.397
1,48918,Gucci Flora Glamorous Magnolia Edp 50ml,3616303470906,85000,0,85000,80000,20,64000,2024-02-19 15:42:47.367,RE,0,2025-09-29 09:21:32.397
1,48919,G Set Ferragamo Signorina Mister100ml+5m,8052464893720,78000,0,78000,0,0,0,2024-03-04 10:03:37.247,RE,0,2025-09-29 09:21:32.397
1,48920,G Set Ferragamo Signorina Edp100ml+5ml,8052464893713,64000,0,64000,0,0,0,2024-02-13 12:25:33.260,RE,0,2025-09-29 09:21:32.397
1,48921,G Set Versace Yellow Diamond Edt 50ml+BL,8011003879144,90000,0,90000,0,0,0,2024-12-20 16:32:10.240,RE,0,2025-09-29 09:21:32.397
1,48922,Burberry Goddess Edp 100ml,3616302020652,161000,0,161000,0,0,0,2024-02-21 12:10:12.670,RE,0,2025-09-29 09:21:32.397
1,48923,TR Afnan Mystique Bouquet Edp 80ml,42302152010231,30000,0,30000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48924,TR Afnan Oud Rising Edp 100ml,45645204565,42000,0,42000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48925,Tester Afnan Rare Passion Edp 100ml,544542450578,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,48926,Kenzo Flower L'Absolue Edp 100ml,3274872441798,122000,0,122000,174285.71,30,122000,2025-01-13 16:06:25.483,RE,0,2025-09-29 09:21:32.397
1,48927,E.A White Tea Ginger Lily Edt 50ml,085805574116,28888.89,10,26000,0,0,0,2025-04-17 11:20:57.000,RE,0,2025-09-29 09:21:32.397
1,48928,Giv Gentleman Boisee Edp 200ml,3274872451698,209000,0,209000,322222.22,10,290000,2024-06-13 11:28:44.240,RE,0,2025-09-29 09:21:32.397
1,48929,Giv Irresistible Rose Velvet Edp 80ml,3274872447561,146000,0,146000,224444.44,10,202000,2024-06-13 11:28:44.240,RE,1,2025-09-29 09:21:32.397
1,48930,TR Mini CD Jadore L'Or Essence Edp 3,0489301,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48931,Franck Olivier Pure Homme Edt100ml,3516642062117,22000,0,22000,0,0,0,2024-02-20 14:44:55.890,RE,47,2025-09-29 09:21:32.397
1,48932,Franck Olivier Pure Femme Edp100ml,3516642062315,22000,0,22000,0,0,0,2024-02-20 14:44:55.890,RE,21,2025-09-29 09:21:32.397
1,48933,Franck Olivier One Kiss Women Edp 100ml,3516641926328,22222.22,10,20000,0,0,0,2025-01-24 13:22:13.540,RE,2,2025-09-29 09:21:32.397
1,48934,Castelbajac Mythic P/H Edt 100ml,3516642156113,28000,0,28000,0,0,0,2024-02-20 11:41:48.363,RE,0,2025-09-29 09:21:32.397
1,48935,Castelbajac Addiction P/H Edt 100ml,3516642210112,51428.57,30,36000,0,0,0,2025-03-04 09:53:42.763,RE,0,2025-09-29 09:21:32.397
1,48936,Castelbajac Homme Edt 100ml,3516641944315,28000,0,28000,0,0,0,2024-02-20 11:41:48.363,RE,0,2025-09-29 09:21:32.397
1,48937,Castelbajac Royal Oud P/H Edp 100ml,3516642213113,28000,0,28000,0,0,0,2024-02-20 11:41:48.363,RE,0,2025-09-29 09:21:32.397
1,48938,Castelbajac Beautiful Day L'Orig Edp100m,3516642142314,28000,0,28000,0,0,0,2024-02-20 11:41:48.363,RE,0,2025-09-29 09:21:32.397
1,48939,Castelbajac Beautiful DayIn Love Edp100m,3516642152313,28000,0,28000,0,0,0,2024-02-20 11:41:48.363,RE,0,2025-09-29 09:21:32.397
1,48940,Franck Olivier Ambre Gold Le Parfum 100m,3516642226311,39000,0,39000,0,0,0,2024-02-20 14:44:55.890,RE,0,2025-09-29 09:21:32.397
1,48941,Franck Olivier Black Tiger Le Parfum100m,3516642224317,39000,0,39000,0,0,0,2024-02-20 14:44:55.890,RE,2,2025-09-29 09:21:32.397
1,48942,Franck Olivier Santal Velv Le Parfum100m,3516642228315,39000,0,39000,0,0,0,2024-02-20 14:44:55.890,RE,8,2025-09-29 09:21:32.397
1,48943,Franck Olivier Magic Bloss Le Parfum100m,0489431,39000,0,39000,0,0,0,2024-02-20 14:44:55.890,RE,6,2025-09-29 09:21:32.397
1,48944,Franck Olivier Red Addict Le Parfum 100m,3516642230318,39000,0,39000,0,0,0,2024-02-20 14:44:55.907,RE,2,2025-09-29 09:21:32.397
1,48945,Franck Olivier Parisian Oud LeParfum100m,3516642220319,39000,0,39000,0,0,0,2024-02-20 14:44:55.907,RE,1,2025-09-29 09:21:32.397
1,48946,G Set Franck Olivier Bella Edp75ml+Deo S,3516642242908,25500,0,25500,25882.35,15,22000,2024-11-22 15:38:58.083,RE,0,2025-09-29 09:21:32.397
1,48947,Deo Spray Franck Olivier Sun Royal Oud,3516641914615,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,3,2025-09-29 09:21:32.397
1,48948,Deo Spray Franck Olivier Sun Jv Rose Oud,3516641913618,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,11,2025-09-29 09:21:32.397
1,48949,Deo Spray Franck Olivier Giorgia 250ml,3516641944612,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,4,2025-09-29 09:21:32.397
1,48950,Deo Spray Franck Olivier Green M 250ml,3516641948610,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,33,2025-09-29 09:21:32.397
1,48951,Deo Spray Franck Olivier Blue M 250ml,3516641946616,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,7,2025-09-29 09:21:32.397
1,48952,Deo Spray Franck Olivier Red M 250ml,3516641947613,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,28,2025-09-29 09:21:32.397
1,48953,Deo Spray Franck Olivier In Pink W 250ml,3516641929619,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,2,2025-09-29 09:21:32.397
1,48954,Deo Spray Franck Olivier Oud Vanill 250m,3516641921613,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,37,2025-09-29 09:21:32.397
1,48955,Deo Spray Franck Olivier Bamboo M 250ml,3516641932619,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,19,2025-09-29 09:21:32.397
1,48956,Deo Spray Franck Olivier Sun Java 250ml,3516641911614,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,12,2025-09-29 09:21:32.397
1,48957,Deo Spray Franck OlivierSun Java Wh250ml,3516641912611,4000,0,4000,0,0,0,2024-06-14 13:54:09.683,RE,7,2025-09-29 09:21:32.397
1,48958,TR Burberry Goddess Edp 100ml,0489581,129000,0,129000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48960,TR CK Defy Parfum 100ml,0489601,74000,0,74000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48962,TR Hugo Boss The Scent Le Parfum100,0489621,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48964,TR Gucci Flora Gorg Magnoli Edp 50ml,0489641,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48966,TR Cartier La Panthere Parfum 75ml,0489661,110000,0,110000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,48968,TR Guerlain Aqua Allegoria Oud Yuz E,0489681,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48971,TR Guerlain Aqua Allegoria Bosca Van,0489711,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48972,TR Guerlain Aqua Allegoria Rose Pali,0489721,0,0,0,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48981,Castelbajac Beautiful Day Bonheur Edp100,3516642146312,28000,0,28000,0,0,0,2024-02-20 11:41:48.363,RE,0,2025-09-29 09:21:32.397
1,48987,TR Castelbajac Beautiful Day L'Orig,0489871,11000,0,11000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48988,TR Castelbajac Addiction P/H Edt100m,0489881,11000,0,11000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48989,TR Castelbajac Beautiful DayIn Love,0489891,11000,0,11000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48990,TR Castelbajac Homme Edt 100ml,0489901,11000,0,11000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48992,TR Castelbajac Mythic P/H Edt 100ml,0489921,11000,0,11000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48993,TR Castelbajac Royal Oud P/H Edp 100,0489931,11000,0,11000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48994,TR Franck Olivier Ambre Gold Le Parf,0489941,28000,0,28000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48997,TR Franck Olivier Black Tiger Le Par,0489971,28000,0,28000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,48998,TR Franck Olivier Magic Bloss Le Par,0489981,28000,0,28000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,49009,TR Franck Olivier One Kiss Women Edp,0490091,28000,0,28000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,49010,TR Franck Olivier Parisian Oud LePar,0490101,28000,0,28000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,49011,TR Franck Olivier Red Addict Le Parf,0490111,28000,0,28000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,49012,TR Franck Olivier Santal Velv Le Par,0490121,28000,0,28000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,49021,FS FAT WATER PORE-RE TONER SERUM LTD 150,840026665919,52000,0,52000,58666.67,25,44000,2024-11-04 15:14:51.267,RE,0,2025-09-29 09:21:32.397
1,49022,FS PLUSH PUDDIN'Z INTENSIVE LIP MASK DUO,840026666046,55000,0,55000,57777.78,10,52000,2024-11-04 15:14:51.267,RE,0,2025-09-29 09:21:32.397
1,49033,FS FRUIT QUENCH'RZ HYD + CON LIP OIL DUO,840026668330,60000,0,60000,64285.71,30,45000,2024-11-04 15:14:51.267,RE,0,2025-09-29 09:21:32.397
1,49045,Mini Ferragamo Bright Leather P/H Edt5ml,8052464891757,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,49046,Mini Ferragamo Bright Leather P/H Edt10m,8052464891740,10000,0,10000,0,0,0,2024-12-06 09:51:28.407,RE,0,2025-09-29 09:21:32.397
1,49053,Mini Versace Dylan P.Homme Edt 5ml,8011003825752,7000,0,7000,0,0,0,2024-12-06 09:51:28.407,RE,1,2025-09-29 09:21:32.397
1,49055,Mini Ferragamo Signorina In Fiore 10ml,8052086376373,9000,0,9000,0,0,0,2024-12-06 09:51:28.407,RE,0,2025-09-29 09:21:32.397
1,49058,Mini Guerlain La Petite Robe Noire Edp5m,3346476422852,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,49067,Mini Burberry Goddess Edp 5ml,3616302020706,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,49086,TR Giv Irresistible Rose Ve Edp 80ml,0490861,97000,0,97000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,49103,TR Franck Olivier Pure Femme Edp100m,0491031,11000,0,11000,0,0,0,2024-01-16 09:59:15.577,RE,0,2025-09-29 09:21:32.397
1,49104,TR Franck Olivier Pure Homme Edt100m,0491041,11000,0,11000,0,0,0,2024-01-16 09:59:15.590,RE,0,2025-09-29 09:21:32.397
1,49106,G Set Jimmy Choo Fever Edp100ml+7.5ml+BL,3386460139830,97000,0,97000,0,0,0,2024-12-05 14:28:31.760,RE,0,2025-09-29 09:21:32.397
1,49107,G Set Jimmy Choo I Want Choo Edp100ml+7.,3386460139861,97000,0,97000,0,0,0,2024-12-05 14:28:31.760,RE,0,2025-09-29 09:21:32.397
1,49108,G Set Jimmy Choo I Want Choo Forever Edp,3386460139885,97000,0,97000,0,0,0,2024-12-05 14:28:31.760,RE,0,2025-09-29 09:21:32.397
1,49109,G Set Jimmy Choo Edp 100ml+7.5ml+BL,3386460139809,97000,0,97000,0,0,0,2024-12-05 14:28:31.760,RE,0,2025-09-29 09:21:32.397
1,49110,G Set Mont Blanc Explorer Ultra Blue Edp,3386460139359,108000,0,108000,0,0,0,2024-12-05 14:19:03.440,RE,0,2025-09-29 09:21:32.397
1,49111,G Set Mont Blanc Legend Edp 100ml+7.5ml,3386460139298,111000,0,111000,0,0,0,2024-12-05 14:19:03.440,RE,1,2025-09-29 09:21:32.397
1,49117,G Set Mont Blanc Legend Red Edp 100ml+7.,3386460139311,113000,0,113000,0,0,0,2024-12-05 14:19:03.440,RE,2,2025-09-29 09:21:32.397
1,49125,G Set Mont Blanc Explorer Edp 100ml+7.5m,3386460139335,108000,0,108000,0,0,0,2024-12-05 14:19:03.440,RE,0,2025-09-29 09:21:32.397
1,49126,G Set Mont Blanc Explorer Platinum Edp,3386460139366,160000,0,160000,0,0,0,2024-12-05 14:19:03.440,RE,3,2025-09-29 09:21:32.397
1,49207,G Set Initio Oud For Greatness Edp 90ml+,3701415902633,394500,0,394500,0,0,0,2024-03-04 10:03:37.247,RE,0,2025-09-29 09:21:32.397
1,49208,Armaf Miss Armaf Attitude Edp 100ml,6294015168112,38000,0,38000,0,0,0,2024-06-05 13:51:02.847,RE,2,2025-09-29 09:21:32.397
1,49209,Armaf Miss Armaf Catwalk Edp 100ml,6294015168105,38000,0,38000,0,0,0,2024-06-05 13:51:02.847,RE,9,2025-09-29 09:21:32.397
1,49210,Armaf Miss Armaf Dazzling Edp 100ml,6294015168136,38000,0,38000,0,0,0,2024-06-05 13:51:02.847,RE,8,2025-09-29 09:21:32.397
1,49211,Armaf Miss Armaf Grandeur Edp 100ml,6294015168174,38000,0,38000,0,0,0,2024-06-05 13:51:02.847,RE,16,2025-09-29 09:21:32.397
1,49212,Armaf Miss Armaf Chic Edp 100ml,6294015168129,38000,0,38000,0,0,0,2024-06-05 13:51:02.850,RE,1,2025-09-29 09:21:32.397
1,49213,Mini Chloe Nomade Jasmin Naturel Edp 5ml,3616303459703,7000,0,7000,0,0,0,2024-12-06 09:51:28.407,RE,0,2025-09-29 09:21:32.397
1,49214,Mini Cartier La Panthere Parfum 4ml,3432240046659,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.840,RE,0,2025-09-29 09:21:32.397
1,49215,Armaf Miss Armaf Magnifiq Edp 100ml,6294015168150,38000,0,38000,0,0,0,2024-06-05 13:51:02.850,RE,13,2025-09-29 09:21:32.397
1,49216,TR Armaf Miss Armaf Magnifiq Edp100m,0492161,30000,0,30000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,49217,TR Armaf Miss Armaf Attitude Edp100m,0492171,30000,0,30000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,49218,TR Armaf Miss Armaf Catwalk Edp 100m,0492181,30000,0,30000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,49219,TR Armaf Miss Armaf Chic Edp 100ml,0492191,30000,0,30000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,49220,TR Armaf Miss Armaf Dazzling Edp100m,0492201,30000,0,30000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,49221,TR Armaf Miss Armaf Grandeur Edp100,0492211,30000,0,30000,0,0,0,2025-02-07 16:34:37.350,RE,0,2025-09-29 09:21:32.397
1,49230,Afnan Inara Men Edp 100ml GWP,0492301,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,49231,TR Kenzo Flower L'Absolue Edp 50ml,0492311,0,0,0,0,0,0,2024-01-16 09:59:15.590,RE,0,2025-09-29 09:21:32.397
